datetime,year,month,day_of_month,week_of_year,day_of_week,hour,is_weekend,is_holiday,Consumption (MWh)
2024-09-17 09:00:00,2024,9,17,38,1,9,0,0,42203.57
2024-09-17 10:00:00,2024,9,17,38,1,10,0,0,43156.85
2024-09-17 11:00:00,2024,9,17,38,1,11,0,0,44000.25
2024-09-17 12:00:00,2024,9,17,38,1,12,0,0,42417.22
2024-09-17 13:00:00,2024,9,17,38,1,13,0,0,43390.16
2024-09-17 14:00:00,2024,9,17,38,1,14,0,0,44654.11
2024-09-17 15:00:00,2024,9,17,38,1,15,0,0,44456.58
2024-09-17 16:00:00,2024,9,17,38,1,16,0,0,44778.54
2024-09-17 17:00:00,2024,9,17,38,1,17,0,0,44709.26
2024-09-17 18:00:00,2024,9,17,38,1,18,0,0,44247.93
2024-09-17 19:00:00,2024,9,17,38,1,19,0,0,44364.7
2024-09-17 20:00:00,2024,9,17,38,1,20,0,0,43506.79
2024-09-17 21:00:00,2024,9,17,38,1,21,0,0,41980.47
2024-09-17 22:00:00,2024,9,17,38,1,22,0,0,40465.81
2024-09-17 23:00:00,2024,9,17,38,1,23,0,0,38421.16
2024-09-18 00:00:00,2024,9,18,38,2,0,0,0,36211.59
2024-09-18 01:00:00,2024,9,18,38,2,1,0,0,34704.35
2024-09-18 02:00:00,2024,9,18,38,2,2,0,0,33612.48
2024-09-18 03:00:00,2024,9,18,38,2,3,0,0,32740.22
2024-09-18 04:00:00,2024,9,18,38,2,4,0,0,32296.18
2024-09-18 05:00:00,2024,9,18,38,2,5,0,0,32492.87
2024-09-18 06:00:00,2024,9,18,38,2,6,0,0,32716.01
2024-09-18 07:00:00,2024,9,18,38,2,7,0,0,34399.56
2024-09-18 08:00:00,2024,9,18,38,2,8,0,0,39605.26
2024-09-18 09:00:00,2024,9,18,38,2,9,0,0,42047.67
2024-09-18 10:00:00,2024,9,18,38,2,10,0,0,43004.22
2024-09-18 11:00:00,2024,9,18,38,2,11,0,0,43840.34
2024-09-18 12:00:00,2024,9,18,38,2,12,0,0,42408.61
2024-09-18 13:00:00,2024,9,18,38,2,13,0,0,43626.88
2024-09-18 14:00:00,2024,9,18,38,2,14,0,0,45078.62
2024-09-18 15:00:00,2024,9,18,38,2,15,0,0,44738.8
2024-09-18 16:00:00,2024,9,18,38,2,16,0,0,44617.96
2024-09-18 17:00:00,2024,9,18,38,2,17,0,0,44272.93
2024-09-18 18:00:00,2024,9,18,38,2,18,0,0,43394.59
2024-09-18 19:00:00,2024,9,18,38,2,19,0,0,44013.5
2024-09-18 20:00:00,2024,9,18,38,2,20,0,0,43112.24
2024-09-18 21:00:00,2024,9,18,38,2,21,0,0,41558.01
2024-09-18 22:00:00,2024,9,18,38,2,22,0,0,38750.01
2024-09-18 23:00:00,2024,9,18,38,2,23,0,0,38720.02
2024-09-19 00:00:00,2024,9,19,38,3,0,0,0,36092.12
2024-09-19 01:00:00,2024,9,19,38,3,1,0,0,34562.54
2024-09-19 02:00:00,2024,9,19,38,3,2,0,0,33342.44
2024-09-19 03:00:00,2024,9,19,38,3,3,0,0,32479.57
2024-09-19 04:00:00,2024,9,19,38,3,4,0,0,32024.79
2024-09-19 05:00:00,2024,9,19,38,3,5,0,0,32361.87
2024-09-19 06:00:00,2024,9,19,38,3,6,0,0,32568.76
2024-09-19 07:00:00,2024,9,19,38,3,7,0,0,34138.93
2024-09-19 08:00:00,2024,9,19,38,3,8,0,0,39102.35
2024-09-19 09:00:00,2024,9,19,38,3,9,0,0,42057.21
2024-09-19 10:00:00,2024,9,19,38,3,10,0,0,42865.83
2024-09-19 11:00:00,2024,9,19,38,3,11,0,0,43550.51
2024-09-19 12:00:00,2024,9,19,38,3,12,0,0,42225.84
2024-09-19 13:00:00,2024,9,19,38,3,13,0,0,43152.73
2024-09-19 14:00:00,2024,9,19,38,3,14,0,0,44106.06
2024-09-19 15:00:00,2024,9,19,38,3,15,0,0,44006.64
2024-09-19 16:00:00,2024,9,19,38,3,16,0,0,43440.29
2024-09-19 17:00:00,2024,9,19,38,3,17,0,0,43017.01
2024-09-19 18:00:00,2024,9,19,38,3,18,0,0,42160.46
2024-09-19 19:00:00,2024,9,19,38,3,19,0,0,42789.19
2024-09-19 20:00:00,2024,9,19,38,3,20,0,0,41730.42
2024-09-19 21:00:00,2024,9,19,38,3,21,0,0,40301.05
2024-09-19 22:00:00,2024,9,19,38,3,22,0,0,38910.08
2024-09-19 23:00:00,2024,9,19,38,3,23,0,0,36876.78
2024-09-20 00:00:00,2024,9,20,38,4,0,0,0,34711.7
2024-09-20 01:00:00,2024,9,20,38,4,1,0,0,33286.85
2024-09-20 02:00:00,2024,9,20,38,4,2,0,0,32170.94
2024-09-20 03:00:00,2024,9,20,38,4,3,0,0,31528.35
2024-09-20 04:00:00,2024,9,20,38,4,4,0,0,31175.55
2024-09-20 05:00:00,2024,9,20,38,4,5,0,0,31395.61
2024-09-20 06:00:00,2024,9,20,38,4,6,0,0,31748.86
2024-09-20 07:00:00,2024,9,20,38,4,7,0,0,33364.64
2024-09-20 08:00:00,2024,9,20,38,4,8,0,0,38227.55
2024-09-20 09:00:00,2024,9,20,38,4,9,0,0,40541.4
2024-09-20 10:00:00,2024,9,20,38,4,10,0,0,41320.23
2024-09-20 11:00:00,2024,9,20,38,4,11,0,0,42111.45
2024-09-20 12:00:00,2024,9,20,38,4,12,0,0,40285.44
2024-09-20 13:00:00,2024,9,20,38,4,13,0,0,40810.98
2024-09-20 14:00:00,2024,9,20,38,4,14,0,0,43216.66
2024-09-20 15:00:00,2024,9,20,38,4,15,0,0,43365.27
2024-09-20 16:00:00,2024,9,20,38,4,16,0,0,43731.39
2024-09-20 17:00:00,2024,9,20,38,4,17,0,0,43444.81
2024-09-20 18:00:00,2024,9,20,38,4,18,0,0,42219.27
2024-09-20 19:00:00,2024,9,20,38,4,19,0,0,42608.54
2024-09-20 20:00:00,2024,9,20,38,4,20,0,0,41379.13
2024-09-20 21:00:00,2024,9,20,38,4,21,0,0,40054.71
2024-09-20 22:00:00,2024,9,20,38,4,22,0,0,38442.69
2024-09-20 23:00:00,2024,9,20,38,4,23,0,0,36757.97
2024-09-21 00:00:00,2024,9,21,38,5,0,1,0,34814.56
2024-09-21 01:00:00,2024,9,21,38,5,1,1,0,33386.97
2024-09-21 02:00:00,2024,9,21,38,5,2,1,0,32012.75
2024-09-21 03:00:00,2024,9,21,38,5,3,1,0,31104.06
2024-09-21 04:00:00,2024,9,21,38,5,4,1,0,30584.24
2024-09-21 05:00:00,2024,9,21,38,5,5,1,0,30833.02
2024-09-21 06:00:00,2024,9,21,38,5,6,1,0,30570.16
2024-09-21 07:00:00,2024,9,21,38,5,7,1,0,30867.87
2024-09-21 08:00:00,2024,9,21,38,5,8,1,0,34747.12
2024-09-21 09:00:00,2024,9,21,38,5,9,1,0,37387.82
2024-09-21 10:00:00,2024,9,21,38,5,10,1,0,38657.04
2024-09-21 11:00:00,2024,9,21,38,5,11,1,0,39111.12
2024-09-21 12:00:00,2024,9,21,38,5,12,1,0,38310.41
2024-09-21 13:00:00,2024,9,21,38,5,13,1,0,39360.0
2024-09-21 14:00:00,2024,9,21,38,5,14,1,0,39638.0
2024-09-21 15:00:00,2024,9,21,38,5,15,1,0,39035.38
2024-09-21 16:00:00,2024,9,21,38,5,16,1,0,38580.92
2024-09-21 17:00:00,2024,9,21,38,5,17,1,0,38577.71
2024-09-21 18:00:00,2024,9,21,38,5,18,1,0,38400.1
2024-09-21 19:00:00,2024,9,21,38,5,19,1,0,39235.22
2024-09-21 20:00:00,2024,9,21,38,5,20,1,0,38279.29
2024-09-21 21:00:00,2024,9,21,38,5,21,1,0,36782.98
2024-09-21 22:00:00,2024,9,21,38,5,22,1,0,35356.8
2024-09-21 23:00:00,2024,9,21,38,5,23,1,0,33678.12
2024-09-22 00:00:00,2024,9,22,38,6,0,1,0,31722.33
2024-09-22 01:00:00,2024,9,22,38,6,1,1,0,30271.7
2024-09-22 02:00:00,2024,9,22,38,6,2,1,0,29189.63
2024-09-22 03:00:00,2024,9,22,38,6,3,1,0,28430.8
2024-09-22 04:00:00,2024,9,22,38,6,4,1,0,27823.24
2024-09-22 05:00:00,2024,9,22,38,6,5,1,0,27755.27
2024-09-22 06:00:00,2024,9,22,38,6,6,1,0,27154.96
2024-09-22 07:00:00,2024,9,22,38,6,7,1,0,26152.5
2024-09-22 08:00:00,2024,9,22,38,6,8,1,0,27209.78
2024-09-22 09:00:00,2024,9,22,38,6,9,1,0,29175.34
2024-09-22 10:00:00,2024,9,22,38,6,10,1,0,31151.1
2024-09-22 11:00:00,2024,9,22,38,6,11,1,0,32070.48
2024-09-22 12:00:00,2024,9,22,38,6,12,1,0,31938.41
2024-09-22 13:00:00,2024,9,22,38,6,13,1,0,32640.05
2024-09-22 14:00:00,2024,9,22,38,6,14,1,0,32729.28
2024-09-22 15:00:00,2024,9,22,38,6,15,1,0,32487.72
2024-09-22 16:00:00,2024,9,22,38,6,16,1,0,32724.18
2024-09-22 17:00:00,2024,9,22,38,6,17,1,0,33459.86
2024-09-22 18:00:00,2024,9,22,38,6,18,1,0,34580.93
2024-09-22 19:00:00,2024,9,22,38,6,19,1,0,36158.85
2024-09-22 20:00:00,2024,9,22,38,6,20,1,0,35477.07
2024-09-22 21:00:00,2024,9,22,38,6,21,1,0,34519.74
2024-09-22 22:00:00,2024,9,22,38,6,22,1,0,33364.9
2024-09-22 23:00:00,2024,9,22,38,6,23,1,0,31906.28
2024-09-23 00:00:00,2024,9,23,39,0,0,0,0,30347.43
2024-09-23 01:00:00,2024,9,23,39,0,1,0,0,29018.26
2024-09-23 02:00:00,2024,9,23,39,0,2,0,0,28112.99
2024-09-23 03:00:00,2024,9,23,39,0,3,0,0,27528.51
2024-09-23 04:00:00,2024,9,23,39,0,4,0,0,27424.36
2024-09-23 05:00:00,2024,9,23,39,0,5,0,0,27845.6
2024-09-23 06:00:00,2024,9,23,39,0,6,0,0,28528.33
2024-09-23 07:00:00,2024,9,23,39,0,7,0,0,30559.15
2024-09-23 08:00:00,2024,9,23,39,0,8,0,0,35996.29
2024-09-23 09:00:00,2024,9,23,39,0,9,0,0,38755.13
2024-09-23 10:00:00,2024,9,23,39,0,10,0,0,40159.87
2024-09-23 11:00:00,2024,9,23,39,0,11,0,0,40854.98
2024-09-23 12:00:00,2024,9,23,39,0,12,0,0,39443.32
2024-09-23 13:00:00,2024,9,23,39,0,13,0,0,40432.48
2024-09-23 14:00:00,2024,9,23,39,0,14,0,0,40888.93
2024-09-23 15:00:00,2024,9,23,39,0,15,0,0,41469.48
2024-09-23 16:00:00,2024,9,23,39,0,16,0,0,41637.53
2024-09-23 17:00:00,2024,9,23,39,0,17,0,0,41929.82
2024-09-23 18:00:00,2024,9,23,39,0,18,0,0,41476.42
2024-09-23 19:00:00,2024,9,23,39,0,19,0,0,42108.29
2024-09-23 20:00:00,2024,9,23,39,0,20,0,0,40890.58
2024-09-23 21:00:00,2024,9,23,39,0,21,0,0,39499.45
2024-09-23 22:00:00,2024,9,23,39,0,22,0,0,37957.3
2024-09-23 23:00:00,2024,9,23,39,0,23,0,0,35822.52
2024-09-24 00:00:00,2024,9,24,39,1,0,0,0,33799.72
2024-09-24 01:00:00,2024,9,24,39,1,1,0,0,32301.73
2024-09-24 02:00:00,2024,9,24,39,1,2,0,0,31386.55
2024-09-24 03:00:00,2024,9,24,39,1,3,0,0,30485.16
2024-09-24 04:00:00,2024,9,24,39,1,4,0,0,30360.69
2024-09-24 05:00:00,2024,9,24,39,1,5,0,0,30614.52
2024-09-24 06:00:00,2024,9,24,39,1,6,0,0,31146.23
2024-09-24 07:00:00,2024,9,24,39,1,7,0,0,32523.45
2024-09-24 08:00:00,2024,9,24,39,1,8,0,0,36791.69
2024-09-24 09:00:00,2024,9,24,39,1,9,0,0,39466.73
2024-09-24 10:00:00,2024,9,24,39,1,10,0,0,40148.59
2024-09-24 11:00:00,2024,9,24,39,1,11,0,0,41152.48
2024-09-24 12:00:00,2024,9,24,39,1,12,0,0,39817.23
2024-09-24 13:00:00,2024,9,24,39,1,13,0,0,40791.77
2024-09-24 14:00:00,2024,9,24,39,1,14,0,0,42003.15
2024-09-24 15:00:00,2024,9,24,39,1,15,0,0,41813.16
2024-09-24 16:00:00,2024,9,24,39,1,16,0,0,42080.38
2024-09-24 17:00:00,2024,9,24,39,1,17,0,0,42142.77
2024-09-24 18:00:00,2024,9,24,39,1,18,0,0,41716.46
2024-09-24 19:00:00,2024,9,24,39,1,19,0,0,42601.3
2024-09-24 20:00:00,2024,9,24,39,1,20,0,0,41446.95
2024-09-24 21:00:00,2024,9,24,39,1,21,0,0,39813.65
2024-09-24 22:00:00,2024,9,24,39,1,22,0,0,38220.75
2024-09-24 23:00:00,2024,9,24,39,1,23,0,0,35888.99
2024-09-25 00:00:00,2024,9,25,39,2,0,0,0,34073.16
2024-09-25 01:00:00,2024,9,25,39,2,1,0,0,32453.33
2024-09-25 02:00:00,2024,9,25,39,2,2,0,0,31269.77
2024-09-25 03:00:00,2024,9,25,39,2,3,0,0,30323.96
2024-09-25 04:00:00,2024,9,25,39,2,4,0,0,30178.06
2024-09-25 05:00:00,2024,9,25,39,2,5,0,0,30589.43
2024-09-25 06:00:00,2024,9,25,39,2,6,0,0,31142.74
2024-09-25 07:00:00,2024,9,25,39,2,7,0,0,32907.27
2024-09-25 08:00:00,2024,9,25,39,2,8,0,0,37324.28
2024-09-25 09:00:00,2024,9,25,39,2,9,0,0,39868.42
2024-09-25 10:00:00,2024,9,25,39,2,10,0,0,40646.65
2024-09-25 11:00:00,2024,9,25,39,2,11,0,0,41316.27
2024-09-25 12:00:00,2024,9,25,39,2,12,0,0,40009.39
2024-09-25 13:00:00,2024,9,25,39,2,13,0,0,40538.99
2024-09-25 14:00:00,2024,9,25,39,2,14,0,0,42115.9
2024-09-25 15:00:00,2024,9,25,39,2,15,0,0,42098.42
2024-09-25 16:00:00,2024,9,25,39,2,16,0,0,42450.28
2024-09-25 17:00:00,2024,9,25,39,2,17,0,0,43062.72
2024-09-25 18:00:00,2024,9,25,39,2,18,0,0,42713.16
2024-09-25 19:00:00,2024,9,25,39,2,19,0,0,43188.37
2024-09-25 20:00:00,2024,9,25,39,2,20,0,0,41872.71
2024-09-25 21:00:00,2024,9,25,39,2,21,0,0,40330.56
2024-09-25 22:00:00,2024,9,25,39,2,22,0,0,38627.43
2024-09-25 23:00:00,2024,9,25,39,2,23,0,0,36425.2
2024-09-26 00:00:00,2024,9,26,39,3,0,0,0,34332.7
2024-09-26 01:00:00,2024,9,26,39,3,1,0,0,32829.76
2024-09-26 02:00:00,2024,9,26,39,3,2,0,0,31720.41
2024-09-26 03:00:00,2024,9,26,39,3,3,0,0,30836.0
2024-09-26 04:00:00,2024,9,26,39,3,4,0,0,30802.24
2024-09-26 05:00:00,2024,9,26,39,3,5,0,0,31101.45
2024-09-26 06:00:00,2024,9,26,39,3,6,0,0,31691.39
2024-09-26 07:00:00,2024,9,26,39,3,7,0,0,33050.98
2024-09-26 08:00:00,2024,9,26,39,3,8,0,0,37810.17
2024-09-26 09:00:00,2024,9,26,39,3,9,0,0,40208.58
2024-09-26 10:00:00,2024,9,26,39,3,10,0,0,40909.61
2024-09-26 11:00:00,2024,9,26,39,3,11,0,0,41848.03
2024-09-26 12:00:00,2024,9,26,39,3,12,0,0,40545.92
2024-09-26 13:00:00,2024,9,26,39,3,13,0,0,41574.08
2024-09-26 14:00:00,2024,9,26,39,3,14,0,0,42332.35
2024-09-26 15:00:00,2024,9,26,39,3,15,0,0,42608.49
2024-09-26 16:00:00,2024,9,26,39,3,16,0,0,42942.23
2024-09-26 17:00:00,2024,9,26,39,3,17,0,0,43247.09
2024-09-26 18:00:00,2024,9,26,39,3,18,0,0,42731.69
2024-09-26 19:00:00,2024,9,26,39,3,19,0,0,43294.82
2024-09-26 20:00:00,2024,9,26,39,3,20,0,0,42224.79
2024-09-26 21:00:00,2024,9,26,39,3,21,0,0,40652.88
2024-09-26 22:00:00,2024,9,26,39,3,22,0,0,38925.11
2024-09-26 23:00:00,2024,9,26,39,3,23,0,0,36936.25
2024-09-27 00:00:00,2024,9,27,39,4,0,0,0,34434.66
2024-09-27 01:00:00,2024,9,27,39,4,1,0,0,33158.35
2024-09-27 02:00:00,2024,9,27,39,4,2,0,0,32042.78
2024-09-27 03:00:00,2024,9,27,39,4,3,0,0,31211.12
2024-09-27 04:00:00,2024,9,27,39,4,4,0,0,30945.69
2024-09-27 05:00:00,2024,9,27,39,4,5,0,0,31088.58
2024-09-27 06:00:00,2024,9,27,39,4,6,0,0,31804.77
2024-09-27 07:00:00,2024,9,27,39,4,7,0,0,33051.03
2024-09-27 08:00:00,2024,9,27,39,4,8,0,0,37721.24
2024-09-27 09:00:00,2024,9,27,39,4,9,0,0,40148.48
2024-09-27 10:00:00,2024,9,27,39,4,10,0,0,41039.56
2024-09-27 11:00:00,2024,9,27,39,4,11,0,0,42086.47
2024-09-27 12:00:00,2024,9,27,39,4,12,0,0,40101.01
2024-09-27 13:00:00,2024,9,27,39,4,13,0,0,40281.26
2024-09-27 14:00:00,2024,9,27,39,4,14,0,0,42326.3
2024-09-27 15:00:00,2024,9,27,39,4,15,0,0,42155.91
2024-09-27 16:00:00,2024,9,27,39,4,16,0,0,43174.19
2024-09-27 17:00:00,2024,9,27,39,4,17,0,0,43516.88
2024-09-27 18:00:00,2024,9,27,39,4,18,0,0,43079.86
2024-09-27 19:00:00,2024,9,27,39,4,19,0,0,43400.51
2024-09-27 20:00:00,2024,9,27,39,4,20,0,0,42010.46
2024-09-27 21:00:00,2024,9,27,39,4,21,0,0,40732.97
2024-09-27 22:00:00,2024,9,27,39,4,22,0,0,38944.34
2024-09-27 23:00:00,2024,9,27,39,4,23,0,0,37026.04
2024-09-28 00:00:00,2024,9,28,39,5,0,1,0,34961.28
2024-09-28 01:00:00,2024,9,28,39,5,1,1,0,33418.96
2024-09-28 02:00:00,2024,9,28,39,5,2,1,0,31875.15
2024-09-28 03:00:00,2024,9,28,39,5,3,1,0,31092.97
2024-09-28 04:00:00,2024,9,28,39,5,4,1,0,30729.53
2024-09-28 05:00:00,2024,9,28,39,5,5,1,0,30927.8
2024-09-28 06:00:00,2024,9,28,39,5,6,1,0,30950.15
2024-09-28 07:00:00,2024,9,28,39,5,7,1,0,30871.47
2024-09-28 08:00:00,2024,9,28,39,5,8,1,0,34669.15
2024-09-28 09:00:00,2024,9,28,39,5,9,1,0,37034.35
2024-09-28 10:00:00,2024,9,28,39,5,10,1,0,38698.08
2024-09-28 11:00:00,2024,9,28,39,5,11,1,0,39456.57
2024-09-28 12:00:00,2024,9,28,39,5,12,1,0,38970.55
2024-09-28 13:00:00,2024,9,28,39,5,13,1,0,39741.44
2024-09-28 14:00:00,2024,9,28,39,5,14,1,0,40284.58
2024-09-28 15:00:00,2024,9,28,39,5,15,1,0,39916.91
2024-09-28 16:00:00,2024,9,28,39,5,16,1,0,39712.89
2024-09-28 17:00:00,2024,9,28,39,5,17,1,0,39968.19
2024-09-28 18:00:00,2024,9,28,39,5,18,1,0,41054.86
2024-09-28 19:00:00,2024,9,28,39,5,19,1,0,41864.87
2024-09-28 20:00:00,2024,9,28,39,5,20,1,0,40548.01
2024-09-28 21:00:00,2024,9,28,39,5,21,1,0,39304.34
2024-09-28 22:00:00,2024,9,28,39,5,22,1,0,37491.93
2024-09-28 23:00:00,2024,9,28,39,5,23,1,0,35404.92
2024-09-29 00:00:00,2024,9,29,39,6,0,1,0,33043.83
2024-09-29 01:00:00,2024,9,29,39,6,1,1,0,31401.39
2024-09-29 02:00:00,2024,9,29,39,6,2,1,0,30253.4
2024-09-29 03:00:00,2024,9,29,39,6,3,1,0,29459.37
2024-09-29 04:00:00,2024,9,29,39,6,4,1,0,28979.46
2024-09-29 05:00:00,2024,9,29,39,6,5,1,0,28867.26
2024-09-29 06:00:00,2024,9,29,39,6,6,1,0,28604.38
2024-09-29 07:00:00,2024,9,29,39,6,7,1,0,27351.46
2024-09-29 08:00:00,2024,9,29,39,6,8,1,0,28510.44
2024-09-29 09:00:00,2024,9,29,39,6,9,1,0,30009.76
2024-09-29 10:00:00,2024,9,29,39,6,10,1,0,31895.02
2024-09-29 11:00:00,2024,9,29,39,6,11,1,0,32919.32
2024-09-29 12:00:00,2024,9,29,39,6,12,1,0,33428.07
2024-09-29 13:00:00,2024,9,29,39,6,13,1,0,34215.19
2024-09-29 14:00:00,2024,9,29,39,6,14,1,0,34651.78
2024-09-29 15:00:00,2024,9,29,39,6,15,1,0,34801.16
2024-09-29 16:00:00,2024,9,29,39,6,16,1,0,35007.85
2024-09-29 17:00:00,2024,9,29,39,6,17,1,0,35043.53
2024-09-29 18:00:00,2024,9,29,39,6,18,1,0,36996.73
2024-09-29 19:00:00,2024,9,29,39,6,19,1,0,38444.4
2024-09-29 20:00:00,2024,9,29,39,6,20,1,0,37596.68
2024-09-29 21:00:00,2024,9,29,39,6,21,1,0,36456.82
2024-09-29 22:00:00,2024,9,29,39,6,22,1,0,34867.89
2024-09-29 23:00:00,2024,9,29,39,6,23,1,0,33001.23
2024-09-30 00:00:00,2024,9,30,40,0,0,0,0,31469.89
2024-09-30 01:00:00,2024,9,30,40,0,1,0,0,30138.04
2024-09-30 02:00:00,2024,9,30,40,0,2,0,0,29003.39
2024-09-30 03:00:00,2024,9,30,40,0,3,0,0,27811.89
2024-09-30 04:00:00,2024,9,30,40,0,4,0,0,28274.01
2024-09-30 05:00:00,2024,9,30,40,0,5,0,0,28565.74
2024-09-30 06:00:00,2024,9,30,40,0,6,0,0,29301.53
2024-09-30 07:00:00,2024,9,30,40,0,7,0,0,31324.73
2024-09-30 08:00:00,2024,9,30,40,0,8,0,0,36528.02
2024-09-30 09:00:00,2024,9,30,40,0,9,0,0,39481.83
2024-09-30 10:00:00,2024,9,30,40,0,10,0,0,40631.31
2024-09-30 11:00:00,2024,9,30,40,0,11,0,0,41266.27
2024-09-30 12:00:00,2024,9,30,40,0,12,0,0,39899.08
2024-09-30 13:00:00,2024,9,30,40,0,13,0,0,40902.77
2024-09-30 14:00:00,2024,9,30,40,0,14,0,0,42010.63
2024-09-30 15:00:00,2024,9,30,40,0,15,0,0,41654.11
2024-09-30 16:00:00,2024,9,30,40,0,16,0,0,41879.79
2024-09-30 17:00:00,2024,9,30,40,0,17,0,0,42107.62
2024-09-30 18:00:00,2024,9,30,40,0,18,0,0,41780.01
2024-09-30 19:00:00,2024,9,30,40,0,19,0,0,41895.56
2024-09-30 20:00:00,2024,9,30,40,0,20,0,0,40673.25
2024-09-30 21:00:00,2024,9,30,40,0,21,0,0,39261.26
2024-09-30 22:00:00,2024,9,30,40,0,22,0,0,37707.67
2024-09-30 23:00:00,2024,9,30,40,0,23,0,0,35874.2
2024-10-01 00:00:00,2024,10,1,40,1,0,0,0,36117.15
2024-10-01 01:00:00,2024,10,1,40,1,1,0,0,34172.45
2024-10-01 02:00:00,2024,10,1,40,1,2,0,0,32808.0
2024-10-01 03:00:00,2024,10,1,40,1,3,0,0,32119.19
2024-10-01 04:00:00,2024,10,1,40,1,4,0,0,31638.89
2024-10-01 05:00:00,2024,10,1,40,1,5,0,0,31982.63
2024-10-01 06:00:00,2024,10,1,40,1,6,0,0,33302.73
2024-10-01 07:00:00,2024,10,1,40,1,7,0,0,36668.25
2024-10-01 08:00:00,2024,10,1,40,1,8,0,0,42179.02
2024-10-01 09:00:00,2024,10,1,40,1,9,0,0,45312.96
2024-10-01 10:00:00,2024,10,1,40,1,10,0,0,46402.57
2024-10-01 11:00:00,2024,10,1,40,1,11,0,0,47235.58
2024-10-01 12:00:00,2024,10,1,40,1,12,0,0,45688.47
2024-10-01 13:00:00,2024,10,1,40,1,13,0,0,46344.88
2024-10-01 14:00:00,2024,10,1,40,1,14,0,0,46906.99
2024-10-01 15:00:00,2024,10,1,40,1,15,0,0,46766.19
2024-10-01 16:00:00,2024,10,1,40,1,16,0,0,46938.63
2024-10-01 17:00:00,2024,10,1,40,1,17,0,0,46827.35
2024-10-01 18:00:00,2024,10,1,40,1,18,0,0,45761.95
2024-10-01 19:00:00,2024,10,1,40,1,19,0,0,44354.21
2024-10-01 20:00:00,2024,10,1,40,1,20,0,0,43395.3
2024-10-01 21:00:00,2024,10,1,40,1,21,0,0,41981.66
2024-10-01 22:00:00,2024,10,1,40,1,22,0,0,40199.19
2024-10-01 23:00:00,2024,10,1,40,1,23,0,0,39026.41
2024-10-02 00:00:00,2024,10,2,40,2,0,0,0,35802.56
2024-10-02 01:00:00,2024,10,2,40,2,1,0,0,33978.08
2024-10-02 02:00:00,2024,10,2,40,2,2,0,0,32637.57
2024-10-02 03:00:00,2024,10,2,40,2,3,0,0,31545.26
2024-10-02 04:00:00,2024,10,2,40,2,4,0,0,31300.37
2024-10-02 05:00:00,2024,10,2,40,2,5,0,0,31409.38
2024-10-02 06:00:00,2024,10,2,40,2,6,0,0,32099.72
2024-10-02 07:00:00,2024,10,2,40,2,7,0,0,32849.26
2024-10-02 08:00:00,2024,10,2,40,2,8,0,0,35843.41
2024-10-02 09:00:00,2024,10,2,40,2,9,0,0,38399.73
2024-10-02 10:00:00,2024,10,2,40,2,10,0,0,39085.75
2024-10-02 11:00:00,2024,10,2,40,2,11,0,0,39789.89
2024-10-02 12:00:00,2024,10,2,40,2,12,0,0,38451.51
2024-10-02 13:00:00,2024,10,2,40,2,13,0,0,37884.25
2024-10-02 14:00:00,2024,10,2,40,2,14,0,0,37541.08
2024-10-02 15:00:00,2024,10,2,40,2,15,0,0,37320.32
2024-10-02 16:00:00,2024,10,2,40,2,16,0,0,36969.78
2024-10-02 17:00:00,2024,10,2,40,2,17,0,0,37848.45
2024-10-02 18:00:00,2024,10,2,40,2,18,0,0,40075.42
2024-10-02 19:00:00,2024,10,2,40,2,19,0,0,40446.91
2024-10-02 20:00:00,2024,10,2,40,2,20,0,0,39561.87
2024-10-02 21:00:00,2024,10,2,40,2,21,0,0,38413.92
2024-10-02 22:00:00,2024,10,2,40,2,22,0,0,37200.81
2024-10-02 23:00:00,2024,10,2,40,2,23,0,0,35633.55
2024-10-03 00:00:00,2024,10,3,40,3,0,0,0,35095.25
2024-10-03 01:00:00,2024,10,3,40,3,1,0,0,33018.33
2024-10-03 02:00:00,2024,10,3,40,3,2,0,0,31436.18
2024-10-03 03:00:00,2024,10,3,40,3,3,0,0,30596.08
2024-10-03 04:00:00,2024,10,3,40,3,4,0,0,30086.11
2024-10-03 05:00:00,2024,10,3,40,3,5,0,0,30042.67
2024-10-03 06:00:00,2024,10,3,40,3,6,0,0,30201.75
2024-10-03 07:00:00,2024,10,3,40,3,7,0,0,29161.09
2024-10-03 08:00:00,2024,10,3,40,3,8,0,0,29749.71
2024-10-03 09:00:00,2024,10,3,40,3,9,0,0,31313.66
2024-10-03 10:00:00,2024,10,3,40,3,10,0,0,32934.54
2024-10-03 11:00:00,2024,10,3,40,3,11,0,0,33914.05
2024-10-03 12:00:00,2024,10,3,40,3,12,0,0,33784.07
2024-10-03 13:00:00,2024,10,3,40,3,13,0,0,33975.33
2024-10-03 14:00:00,2024,10,3,40,3,14,0,0,33611.9
2024-10-03 15:00:00,2024,10,3,40,3,15,0,0,33141.57
2024-10-03 16:00:00,2024,10,3,40,3,16,0,0,33284.88
2024-10-03 17:00:00,2024,10,3,40,3,17,0,0,33810.54
2024-10-03 18:00:00,2024,10,3,40,3,18,0,0,35936.57
2024-10-03 19:00:00,2024,10,3,40,3,19,0,0,38864.37
2024-10-03 20:00:00,2024,10,3,40,3,20,0,0,38882.79
2024-10-03 21:00:00,2024,10,3,40,3,21,0,0,38041.46
2024-10-03 22:00:00,2024,10,3,40,3,22,0,0,37033.17
